"","Time..hours.","A","Group"
"73",0.300166666640175,-4.485915719,"Moss"
"74",0.304333333306842,-4.510161585,"Moss"
"75",0.308499999973508,-4.450378232,"Moss"
"76",0.312666666640175,-4.388044988,"Moss"
"77",0.316833333306842,-4.513410788,"Moss"
"78",0.320999999973508,-4.589218202,"Moss"
"79",0.325166666640175,-4.486509701,"Moss"
"80",0.329333333306842,-4.508835796,"Moss"
"81",0.333499999973508,-4.560037287,"Moss"
"82",0.337666666640175,-4.532406595,"Moss"
"83",0.341833333306842,-4.479730152,"Moss"
"84",0.345999999973508,-4.509167592,"Moss"
"85",0.350166666640175,-4.54533918,"Moss"
"86",0.354333333306842,-4.532650536,"Moss"
"87",0.358499999973508,-4.548681158,"Moss"
"88",0.362666666640175,-4.528001227,"Moss"
"89",0.366833333306842,-4.559301934,"Moss"
"90",0.370999999973508,-4.509595239,"Moss"
"91",0.375166666640175,-4.614848896,"Moss"
"92",0.379333333306842,-4.561279839,"Moss"
"93",0.383499999973508,-4.567150118,"Moss"
"94",0.387666666640175,-4.470680236,"Moss"
"95",0.391833333306842,-4.502422681,"Moss"
"96",0.395999999973508,-4.547194791,"Moss"
"97",0.400166666640175,-4.524826793,"Moss"
"98",0.404333333306842,-4.556495875,"Moss"
"99",0.408499999973508,-4.515261042,"Moss"
"100",0.412666666640175,-4.494081932,"Moss"
"101",0.416833333306842,-4.534679754,"Moss"
"102",0.420999999973508,-4.562165174,"Moss"
"103",0.425166666640175,-4.586131246,"Moss"
"104",0.429333333306842,-4.499083699,"Moss"
"105",0.433499999973508,-4.547949162,"Moss"
"106",0.437666666640175,-4.540262138,"Moss"
"107",0.441833333306842,-4.549239825,"Moss"
"108",0.445999999973508,-4.482177357,"Moss"
"109",0.450166666640175,-4.518789255,"Moss"
"110",0.454333333306842,-4.490390432,"Moss"
"111",0.458499999973508,-4.581945548,"Moss"
"112",0.462666666640175,-4.553903596,"Moss"
"113",0.466833333306842,-4.575549449,"Moss"
"114",0.470999999973508,-4.590380737,"Moss"
"115",0.475166666640175,-4.558850336,"Moss"
"116",0.479333333306842,-4.547835137,"Moss"
"117",0.483499999973508,-4.526117642,"Moss"
"118",0.487666666640175,-4.550922616,"Moss"
"119",0.491833333306842,-4.556057616,"Moss"
"120",0.495999999973508,-4.577776443,"Moss"
"121",0.500166666640175,-4.518299059,"Moss"
"122",0.504333333306842,-4.480869696,"Moss"
"123",0.508499999973508,-4.55420035,"Moss"
"124",0.512666666640175,-4.554158529,"Moss"
"125",0.516833333306842,-4.535740067,"Moss"
"126",0.520999999973508,-4.501511457,"Moss"
"127",0.525166666640175,-4.486602925,"Moss"
"128",0.529333333306842,-4.40911882,"Moss"
"129",0.533499999973508,-4.397062691,"Moss"
"130",0.537666666640175,-4.508835941,"Moss"
"131",0.541833333306842,-4.644557292,"Moss"
"132",0.545999999973508,-4.525489813,"Moss"
"133",0.550166666640175,-4.541651733,"Moss"
"134",0.554333333306842,-4.602179004,"Moss"
"135",0.558499999973508,-4.631494946,"Moss"
"136",0.562666666640175,-4.522389104,"Moss"
"137",0.566833333306842,-4.590612088,"Moss"
"138",0.570999999973508,-4.542176345,"Moss"
"139",0.575166666640175,-4.5834792,"Moss"
"140",0.579333333306842,-4.570809049,"Moss"
"141",0.583499999973508,-4.491062049,"Moss"
"142",0.587666666640175,-4.508404112,"Moss"
"143",0.591833333306842,-4.510606637,"Moss"
"144",0.595999999973508,-4.547197762,"Moss"
"145",0.600166666640175,-4.489612004,"Moss"
"146",0.604333333306842,-4.501849306,"Moss"
"147",0.608499999973508,-4.543856421,"Moss"
"148",0.612666666640175,-4.489249306,"Moss"
"149",0.616833333306842,-4.53088124,"Moss"
"150",0.620999999973508,-4.552772793,"Moss"
"151",0.625166666640175,-4.48048605,"Moss"
"152",0.629333333306842,-4.537915204,"Moss"
"153",0.633499999973508,-4.501189713,"Moss"
"154",0.637666666640175,-4.496855977,"Moss"
"155",0.641833333306842,-4.463112428,"Moss"
"156",0.645999999973508,-4.481120658,"Moss"
"157",0.650166666640175,-4.448698008,"Moss"
"158",0.654333333306842,-4.535103649,"Moss"
"159",0.658499999973508,-4.448739105,"Moss"
"160",0.662666666640175,-4.450368792,"Moss"
"161",0.666833333306842,-4.47253826,"Moss"
"162",0.670999999973508,-4.417960253,"Moss"
"163",0.675166666640175,-4.454761247,"Moss"
"164",0.679333333306842,-4.44179851,"Moss"
"165",0.683499999973508,-4.481309708,"Moss"
"166",0.687666666640175,-4.403580567,"Moss"
"167",0.691833333306842,-4.438778813,"Moss"
"168",0.695999999973508,-4.414545794,"Moss"
"169",0.700166666640175,-4.372541966,"Moss"
"170",0.704333333306842,-4.460964602,"Moss"
"171",0.708499999973508,-4.418180494,"Moss"
"172",0.712666666640175,-4.378047628,"Moss"
"173",0.716833333306842,-4.395050457,"Moss"
"174",0.720999999973508,-4.408209535,"Moss"
"175",0.725166666640175,-4.337754228,"Moss"
"176",0.729333333306842,-4.289346633,"Moss"
"177",0.733499999973508,-4.33968136,"Moss"
"178",0.737666666640175,-4.396267524,"Moss"
"179",0.741833333306842,-4.378586781,"Moss"
"180",0.745999999973508,-4.332571054,"Moss"
"181",0.750166666640175,-4.353157399,"Moss"
"182",0.754333333306842,-4.380356246,"Moss"
"183",0.758499999973508,-4.355126032,"Moss"
"184",0.762666666640175,-4.394228979,"Moss"
"185",0.766833333306842,-4.33432541,"Moss"
"186",0.770999999973508,-4.306215917,"Moss"
"187",0.775166666640175,-4.441546698,"Moss"
"188",0.779333333306842,-4.359848425,"Moss"
"189",0.783499999973508,-4.388438112,"Moss"
"190",0.787666666640175,-4.34045712,"Moss"
"191",0.791833333306842,-4.32705453,"Moss"
"192",0.795999999973508,-4.280946846,"Moss"
"193",0.800166666640175,-4.307776862,"Moss"
"194",0.804333333306842,-4.327015721,"Moss"
"195",0.808499999973508,-4.28828151,"Moss"
"196",0.812666666640175,-4.267886274,"Moss"
"197",0.816833333306842,-4.306648842,"Moss"
"198",0.820999999973508,-4.273322104,"Moss"
"199",0.825166666640175,-4.247628745,"Moss"
"200",0.829333333306842,-4.265030451,"Moss"
"201",0.833499999973508,-4.238501787,"Moss"
"202",0.837666666640175,-4.258841843,"Moss"
"203",0.841833333306842,-4.353941833,"Moss"
"204",0.845999999973508,-4.227186913,"Moss"
"205",0.850166666640175,-4.295507459,"Moss"
"206",0.854333333306842,-4.223695618,"Moss"
"207",0.858499999973508,-4.198840427,"Moss"
"208",0.862666666640175,-4.22545461,"Moss"
"209",0.866833333306842,-4.224435868,"Moss"
"210",0.870999999973508,-4.240095361,"Moss"
"211",0.875166666640175,-4.264434424,"Moss"
"212",0.879333333306842,-4.23416481,"Moss"
"213",0.883499999973508,-4.197913293,"Moss"
"214",0.887666666640175,-4.162620774,"Moss"
"215",0.891833333306842,-4.291473292,"Moss"
"216",0.895999999973508,-4.189688069,"Moss"
"217",0.900166666640175,-4.201915223,"Moss"
"218",0.904333333306842,-4.202917011,"Moss"
"219",0.908499999973508,-4.198082271,"Moss"
"220",0.912666666640175,-4.233928226,"Moss"
"221",0.916833333306842,-4.242584744,"Moss"
"222",0.920999999973508,-4.167162767,"Moss"
"223",0.925166666640175,-4.165790501,"Moss"
"224",0.929333333306842,-4.09778379,"Moss"
"225",0.933499999973508,-4.193492978,"Moss"
"226",0.937666666640175,-4.145910624,"Moss"
"227",0.941833333306842,-4.11868481,"Moss"
"228",0.945999999973508,-4.131617718,"Moss"
"229",0.950166666640175,-4.140918512,"Moss"
"230",0.954333333306842,-4.154713727,"Moss"
"231",0.958499999973508,-4.105206594,"Moss"
"232",0.962666666640175,-4.094809543,"Moss"
"233",0.966833333306842,-4.089412992,"Moss"
"234",0.970999999973508,-4.146904764,"Moss"
"235",0.975166666640175,-4.111794799,"Moss"
"236",0.979333333306842,-4.070458965,"Moss"
"237",0.983499999973508,-4.09420516,"Moss"
"238",0.987666666640175,-4.080999184,"Moss"
"239",0.991833333306842,-4.050197272,"Moss"
"240",0.995999999973508,-4.092874568,"Moss"
"241",1.00016666664017,-4.09093548,"Moss"
"242",1.00433333330684,-4.062364498,"Moss"
"243",1.00849999997351,-4.068399879,"Moss"
"244",1.01266666664017,-3.961648536,"Moss"
"245",1.01683333330684,-4.022297085,"Moss"
"246",1.02099999997351,-3.938799714,"Moss"
"247",1.02516666664018,-3.914473855,"Moss"
"248",1.02933333330684,-3.971034062,"Moss"
"249",1.03349999997351,-3.948549185,"Moss"
"250",1.03766666664018,-3.958697317,"Moss"
"251",1.04183333330684,-3.992800252,"Moss"
"252",1.04599999997351,-3.972445713,"Moss"
"253",1.05016666664017,-3.925287223,"Moss"
"254",1.05433333330684,-3.845185317,"Moss"
"255",1.05849999997351,-3.910656841,"Moss"
"256",1.06266666664017,-3.845563609,"Moss"
"257",1.06683333330684,-3.803787149,"Moss"
"258",1.07099999997351,-3.812881379,"Moss"
"259",1.07516666664017,-3.782211147,"Moss"
"260",1.07933333330684,-3.852850143,"Moss"
"261",1.08349999997351,-3.764262168,"Moss"
"262",1.08766666664017,-3.779141823,"Moss"
"263",1.09183333330684,-3.742616425,"Moss"
"264",1.09599999997351,-3.716957462,"Moss"
"265",1.10016666664017,-3.741791836,"Moss"
"266",1.10433333330684,-3.688920373,"Moss"
"267",1.10849999997351,-3.689410276,"Moss"
"268",1.11266666664017,-3.743228447,"Moss"
"269",1.11683333330684,-3.740396031,"Moss"
"270",1.12099999997351,-3.734557735,"Moss"
"271",1.12516666664017,-3.661667773,"Moss"
"272",1.12933333330684,-3.7389824,"Moss"
"273",1.13349999997351,-3.693840358,"Moss"
"274",1.13766666664017,-3.600206892,"Moss"
"275",1.14183333330684,-3.6250323,"Moss"
"276",1.14599999997351,-3.675959069,"Moss"
"277",1.15016666664017,-3.658706554,"Moss"
"278",1.15433333330684,-3.72766539,"Moss"
"279",1.15849999997351,-3.661106111,"Moss"
"280",1.16266666664017,-3.627187518,"Moss"
"281",1.16686111112436,-3.605546816,"Moss"
"282",1.17099999997351,-3.618788428,"Moss"
"283",1.17516666664017,-3.596100667,"Moss"
"284",1.17933333330684,-3.572246958,"Moss"
"285",1.18349999997351,-3.552485436,"Moss"
"286",1.18766666664017,-3.576615329,"Moss"
"287",1.19183333330684,-3.563224816,"Moss"
"288",1.19599999997351,-3.540184938,"Moss"
"289",1.20016666664017,-3.573426093,"Moss"
"290",1.20433333330684,-3.555177128,"Moss"
"291",1.20849999997351,-3.506109137,"Moss"
"292",1.21266666664017,-3.465239678,"Moss"
"293",1.21683333330684,-3.542016905,"Moss"
"294",1.22099999997351,-3.483006888,"Moss"
"295",1.22516666664017,-3.467968972,"Moss"
"296",1.22933333330684,-3.463333673,"Moss"
"297",1.23349999997351,-3.427639805,"Moss"
"298",1.23766666664017,-3.372939181,"Moss"
"299",1.24183333330684,-3.412093103,"Moss"
"300",1.24599999997351,-3.435937745,"Moss"
"301",1.25030555552906,-3.385088569,"Moss"
"302",1.25447222219573,-3.351687152,"Moss"
"303",1.2586388888624,-3.375720062,"Moss"
"304",1.26294444441795,-3.295410442,"Moss"
"305",1.26711111108462,-3.352023208,"Moss"
"306",1.27127777775129,-3.339838741,"Moss"
"307",1.27544444441795,-3.304720214,"Moss"
"308",1.27961111108462,-3.334832506,"Moss"
"309",1.28377777775129,-3.399245024,"Moss"
"310",1.28794444441795,-3.252659333,"Moss"
"311",1.29211111108462,-3.335581293,"Moss"
"312",1.29627777775129,-3.281466449,"Moss"
"313",1.30044444441795,-3.354622742,"Moss"
"314",1.30461111108462,-3.311641081,"Moss"
"315",1.30877777775129,-3.243306269,"Moss"
"316",1.31294444441795,-3.318526293,"Moss"
"317",1.31711111108462,-3.233492637,"Moss"
"318",1.32127777775129,-3.291203349,"Moss"
"319",1.32544444441795,-3.206851594,"Moss"
"320",1.32961111108462,-3.228059128,"Moss"
"321",1.33391666664017,-3.191803217,"Moss"
"322",1.33811111112436,-3.172563984,"Moss"
"323",1.34224999997351,-3.162761108,"Moss"
"324",1.34641666664017,-3.181621433,"Moss"
"325",1.35058333330684,-3.07212483,"Moss"
"326",1.35474999997351,-3.161310649,"Moss"
"327",1.35891666664018,-3.134818202,"Moss"
"328",1.36308333330684,-3.123102338,"Moss"
"329",1.36724999997351,-3.141574612,"Moss"
"330",1.37141666664018,-3.073216967,"Moss"
"331",1.37558333330684,-3.055659459,"Moss"
"332",1.37974999997351,-3.107646841,"Moss"
"333",1.38391666664017,-3.073444952,"Moss"
"334",1.38808333330684,-3.036393698,"Moss"
"335",1.39224999997351,-3.075975697,"Moss"
"336",1.39641666664017,-3.054532768,"Moss"
"337",1.40058333330684,-3.057206496,"Moss"
"338",1.40474999997351,-3.039516371,"Moss"
"339",1.40891666664017,-3.020432003,"Moss"
"340",1.41308333330684,-3.005876003,"Moss"
"341",1.41724999997351,-2.947148559,"Moss"
"342",1.42141666664018,-2.991462103,"Moss"
"343",1.42558333330684,-2.943681901,"Moss"
"344",1.42974999997351,-2.998794769,"Moss"
"345",1.43391666664018,-2.908944737,"Moss"
"346",1.43808333330684,-2.973620866,"Moss"
"347",1.44224999997351,-2.970805471,"Moss"
"348",1.44641666664017,-2.952424031,"Moss"
"349",1.45058333330684,-2.926801408,"Moss"
"350",1.45474999997351,-2.887406501,"Moss"
"351",1.45891666664017,-2.91742532,"Moss"
"352",1.46308333330684,-2.957867439,"Moss"
"353",1.46724999997351,-2.916865653,"Moss"
"354",1.47141666664017,-2.921443881,"Moss"
"355",1.47558333330684,-2.901973693,"Moss"
"356",1.47974999997351,-2.829956631,"Moss"
"357",1.48391666664018,-2.862664971,"Moss"
"358",1.48808333330684,-2.859074118,"Moss"
"359",1.49224999997351,-2.795852083,"Moss"
"360",1.49641666664018,-2.77912326,"Moss"
"361",1.50058333330684,-2.813571216,"Moss"
"362",1.50474999997351,-2.797991486,"Moss"
"363",1.50891666664017,-2.784230908,"Moss"
"364",1.51308333330684,-2.722936475,"Moss"
"365",1.51724999997351,-2.722846197,"Moss"
"366",1.52141666664017,-2.729849561,"Moss"
"367",1.52558333330684,-2.705158244,"Moss"
"368",1.52974999997351,-2.712726803,"Moss"
"369",1.53391666664017,-2.691960809,"Moss"
"370",1.53808333330684,-2.695416551,"Moss"
"371",1.54224999997351,-2.661586577,"Moss"
"372",1.54641666664018,-2.79385065,"Moss"
"373",1.55058333330684,-2.764650473,"Moss"
"374",1.55474999997351,-2.714587078,"Moss"
"375",1.55891666664018,-2.719537367,"Moss"
"376",1.56308333330684,-2.659295534,"Moss"
"377",1.56724999997351,-2.644949836,"Moss"
"378",1.57141666664017,-2.61654909,"Moss"
"379",1.57558333330684,-2.657052154,"Moss"
"380",1.57974999997351,-2.631873609,"Moss"
"381",1.58391666664017,-2.625510916,"Moss"
"382",1.58808333330684,-2.648142347,"Moss"
"383",1.59224999997351,-2.526052705,"Moss"
"384",1.59641666664017,-2.556484947,"Moss"
"385",1.60058333330684,-2.549433043,"Moss"
"386",1.60474999997351,-2.542694992,"Moss"
"387",1.60891666664018,-2.542270514,"Moss"
"388",1.61308333330684,-2.505672813,"Moss"
"389",1.61724999997351,-2.505394876,"Moss"
"390",1.62141666664018,-2.489779962,"Moss"
"391",1.62558333330684,-2.463989326,"Moss"
"392",1.62974999997351,-2.498032078,"Moss"
"393",1.63391666664017,-2.4921327,"Moss"
"394",1.63808333330684,-2.442430272,"Moss"
"395",1.64224999997351,-2.447035003,"Moss"
"396",1.64641666664017,-2.505184882,"Moss"
"397",1.65058333330684,-2.51474533,"Moss"
"398",1.65474999997351,-2.452615383,"Moss"
"399",1.65891666664017,-2.412383924,"Moss"
"400",1.66308333330684,-2.429258468,"Moss"
"401",1.66724999997351,-2.482880203,"Moss"
"402",1.67141666664018,-2.437204392,"Moss"
"403",1.67558333330684,-2.409646571,"Moss"
"404",1.67974999997351,-2.410491218,"Moss"
"405",1.68391666664018,-2.384931362,"Moss"
"406",1.68808333330684,-2.37901024,"Moss"
"407",1.69224999997351,-2.412663162,"Moss"
"408",1.69641666664017,-2.359877304,"Moss"
"409",1.70058333330684,-2.444763339,"Moss"
"410",1.70474999997351,-2.453496807,"Moss"
"411",1.70891666664017,-2.399790195,"Moss"
"412",1.71308333330684,-2.315762462,"Moss"
"413",1.71724999997351,-2.315981173,"Moss"
"414",1.72141666664017,-2.336151596,"Moss"
"415",1.72558333330684,-2.335005569,"Moss"
"416",1.72974999997351,-2.311108765,"Moss"
"417",1.73391666664018,-2.291005265,"Moss"
"418",1.73808333330684,-2.323436797,"Moss"
"419",1.74224999997351,-2.301110142,"Moss"
"420",1.74641666664018,-2.301107925,"Moss"
"421",1.75058333330684,-2.306782288,"Moss"
"422",1.75474999997351,-2.237098418,"Moss"
"423",1.75891666664017,-2.282042907,"Moss"
"424",1.76308333330684,-2.220232982,"Moss"
"425",1.76724999997351,-2.198009452,"Moss"
"426",1.77141666664017,-2.183396901,"Moss"
"427",1.77558333330684,-2.115674498,"Moss"
"428",1.77974999997351,-2.20183976,"Moss"
"429",1.78391666664017,-2.095962602,"Moss"
"430",1.78808333330684,-2.138595493,"Moss"
"431",1.79224999997351,-2.207072298,"Moss"
"432",1.79641666664018,-2.161269058,"Moss"
"433",1.80058333330684,-2.133424473,"Moss"
"434",1.80474999997351,-2.103776218,"Moss"
"435",1.80891666664018,-2.111542355,"Moss"
"436",1.81308333330684,-2.061937337,"Moss"
"437",1.81724999997351,-2.141671735,"Moss"
"438",1.82141666664017,-2.086419543,"Moss"
"439",1.82558333330684,-2.1267362,"Moss"
"440",1.82974999997351,-2.092562393,"Moss"
"441",1.83391666664017,-2.136343466,"Moss"
"442",1.83808333330684,-2.040758666,"Moss"
"443",1.84224999997351,-2.051087253,"Moss"
"444",1.84641666664017,-2.04789787,"Moss"
"445",1.85058333330684,-2.012278511,"Moss"
"446",1.85474999997351,-2.026619367,"Moss"
"447",1.85891666664018,-1.980385042,"Moss"
"448",1.86308333330684,-1.968689878,"Moss"
"449",1.86724999997351,-2.000417701,"Moss"
"450",1.87141666664018,-1.952282924,"Moss"
"451",1.87558333330684,-1.954254138,"Moss"
"452",1.87974999997351,-1.954220024,"Moss"
"453",1.88391666664017,-2.010595615,"Moss"
"454",1.88808333330684,-1.948421465,"Moss"
"455",1.89224999997351,-1.999702013,"Moss"
"456",1.89641666664017,-1.913783091,"Moss"
"457",1.90058333330684,-1.902304222,"Moss"
"458",1.90474999997351,-1.913916372,"Moss"
"459",1.90891666664017,-1.884656578,"Moss"
"460",1.91308333330684,-1.94269355,"Moss"
"461",1.91724999997351,-1.932709289,"Moss"
"462",1.92141666664018,-1.920890028,"Moss"
"463",1.92558333330684,-1.95011803,"Moss"
"464",1.92974999997351,-1.867021198,"Moss"
"465",1.93391666664018,-1.876130981,"Moss"
"466",1.93808333330684,-1.919116268,"Moss"
"467",1.94224999997351,-1.935990932,"Moss"
"468",1.94641666664017,-1.920646401,"Moss"
"469",1.95058333330684,-1.858904925,"Moss"
"470",1.95474999997351,-1.895829717,"Moss"
"471",1.95891666664017,-1.890881205,"Moss"
"472",1.96308333330684,-1.863819656,"Moss"
"473",1.96724999997351,-1.865267286,"Moss"
"474",1.97141666664017,-1.839046466,"Moss"
"475",1.97558333330684,-1.832363493,"Moss"
"476",1.97974999997351,-1.855285174,"Moss"
"477",1.98405555552906,-1.815225909,"Moss"
"478",1.98825000001324,-1.795488885,"Moss"
"479",1.99241666667991,-1.763733696,"Moss"
"480",1.99655555552906,-1.799345113,"Moss"
"481",2.00072222219573,-1.802294481,"Moss"
"482",2.0048888888624,-1.782413035,"Moss"
"483",2.00905555552906,-1.763156505,"Moss"
"484",2.01322222219573,-1.792846996,"Moss"
"485",2.0173888888624,-1.757131708,"Moss"
"486",2.02155555552906,-1.728832958,"Moss"
"487",2.02572222219573,-1.728878704,"Moss"
"488",2.0298888888624,-1.69917679,"Moss"
"489",2.03405555552906,-1.716703948,"Moss"
"490",2.03822222219573,-1.736032666,"Moss"
"491",2.0423888888624,-1.704457061,"Moss"
"492",2.04655555552906,-1.679071307,"Moss"
"493",2.05072222219573,-1.697786324,"Moss"
"494",2.0548888888624,-1.684831106,"Moss"
"495",2.05905555552906,-1.691286888,"Moss"
"496",2.06322222219573,-1.684779662,"Moss"
"497",2.0673888888624,-1.623350255,"Moss"
"498",2.07155555552906,-1.574755519,"Moss"
"499",2.07572222219573,-1.600579903,"Moss"
"500",2.07991666667991,-1.549973399,"Moss"
"501",2.08405555552906,-1.581701049,"Moss"
"502",2.08822222219573,-1.596160602,"Moss"
"503",2.0923888888624,-1.548220652,"Moss"
"504",2.09655555552906,-1.512795802,"Moss"
"505",2.10072222219573,-1.535991707,"Moss"
"506",2.1048888888624,-1.51916998,"Moss"
"507",2.10905555552906,-1.480052133,"Moss"
"508",2.11322222219573,-1.486769673,"Moss"
"509",2.1173888888624,-1.547791996,"Moss"
"510",2.12155555552906,-1.485660883,"Moss"
"511",2.12572222219573,-1.542658258,"Moss"
"512",2.1298888888624,-1.509643536,"Moss"
"513",2.13405555552906,-1.458327078,"Moss"
"514",2.13822222219573,-1.467119321,"Moss"
"515",2.1423888888624,-1.471574442,"Moss"
"516",2.14655555552906,-1.483548927,"Moss"
"517",2.15072222219573,-1.526949319,"Moss"
"518",2.1548888888624,-1.508595143,"Moss"
"519",2.15905555552906,-1.488508451,"Moss"
"520",2.16322222219573,-1.419591597,"Moss"
"521",2.1673888888624,-1.484602769,"Moss"
"522",2.17155555552906,-1.46112969,"Moss"
"523",2.17572222219573,-1.418412466,"Moss"
"524",2.1798888888624,-1.446875089,"Moss"
"525",2.18405555552906,-1.407335185,"Moss"
"526",2.18822222219573,-1.396305886,"Moss"
"527",2.1923888888624,-1.426312376,"Moss"
"528",2.19655555552906,-1.419688383,"Moss"
"529",2.20072222219573,-1.376573664,"Moss"
"530",2.2048888888624,-1.428816386,"Moss"
"531",2.20905555552906,-1.437119952,"Moss"
"532",2.21322222219573,-1.391426697,"Moss"
"533",2.2173888888624,-1.420370555,"Moss"
"534",2.22155555552906,-1.427570944,"Moss"
"535",2.22572222219573,-1.390348168,"Moss"
"536",2.2298888888624,-1.417484345,"Moss"
"537",2.23405555552906,-1.373749717,"Moss"
"538",2.23822222219573,-1.410992454,"Moss"
"539",2.2423888888624,-1.337959533,"Moss"
"540",2.24655555552906,-1.338746792,"Moss"
"541",2.25072222219573,-1.334697314,"Moss"
"542",2.2548888888624,-1.333747423,"Moss"
"543",2.25908333334658,-1.36656417,"Moss"
"544",2.26336111108462,-1.268174918,"Moss"
"545",2.26752777775129,-1.259302672,"Moss"
"546",2.27169444441795,-1.304812711,"Moss"
"547",2.27586111108462,-1.306840906,"Moss"
"548",2.2800555555688,-1.344506621,"Moss"
"549",2.28419444441795,-1.338829327,"Moss"
"550",2.28836111108462,-1.27957886,"Moss"
"551",2.29252777775129,-1.276078739,"Moss"
"552",2.29669444441795,-1.240370917,"Moss"
"553",2.30086111108462,-1.280594924,"Moss"
"554",2.30502777775129,-1.275003748,"Moss"
"555",2.30919444441795,-1.304233386,"Moss"
"556",2.31336111108462,-1.25721003,"Moss"
"557",2.31752777775129,-1.21137697,"Moss"
"558",2.32169444441795,-1.191220378,"Moss"
"559",2.32586111108462,-1.25028099,"Moss"
"560",2.33002777775129,-1.144375052,"Moss"
"561",2.33419444441795,-1.178030991,"Moss"
"562",2.33836111108462,-1.245088578,"Moss"
"563",2.34252777775129,-1.264990798,"Moss"
"564",2.34669444441795,-1.235833653,"Moss"
"565",2.35086111108462,-1.201253788,"Moss"
"566",2.35502777775129,-1.171142336,"Moss"
"567",2.35919444441795,-1.180276932,"Moss"
"568",2.36336111108462,-1.197419265,"Moss"
"569",2.36752777775129,-1.182702816,"Moss"
"570",2.37169444441795,-1.148504709,"Moss"
"571",2.37586111108462,-1.172748447,"Moss"
"572",2.38002777775129,-1.175936851,"Moss"
"573",2.38419444441795,-1.104781942,"Moss"
"574",2.38836111108462,-1.090071848,"Moss"
"575",2.39252777775129,-1.115422177,"Moss"
"576",2.39669444441795,-1.084922884,"Moss"
"577",2.40086111108462,-1.06036698,"Moss"
"578",2.40502777775129,-1.10776261,"Moss"
"579",2.40919444441795,-1.112740567,"Moss"
"580",2.41336111108462,-1.059194702,"Moss"
"581",2.41752777775129,-1.092825068,"Moss"
"582",2.42169444441795,-1.131959521,"Moss"
